,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left
22,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[]/div[],18,43,245,83.30000305175781,220.0,8,2,16,0,16,0,0,0,0,0
23,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[3],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[]/div[],18,43,328,82.5,220.0,53,4,0,0,0,0,0,0,0,0
24,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[],17,39,432,82.69999694824219,228.0,28,2,0,4,10,4,0,-4,0,-4
25,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[3],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[],17,43,514,113.5,220.0,66,2,0,0,20,0,0,0,0,0
26,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[4],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[],17,43,628,113.5,220.0,46,2,0,0,20,0,0,0,0,0
27,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[5],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[],17,43,742,279.5,220.0,75,2,0,0,20,0,0,0,0,0
28,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[5]/div[3],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[]/div[],18,43,800,192.0,220.0,57,4,0,0,0,0,0,0,0,0
29,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[5]/div[3]/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[]/div[]/div[],19,43,800,76.0,220.0,11,2,8,0,28,0,0,0,0,0
30,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[5]/div[3]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[]/div[]/div[],19,43,888,104.0,220.0,44,2,0,0,0,0,0,0,0,0
31,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[5]/div[3]/div[2]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[]/div[]/div[]/div[],20,43,888,104.0,220.0,42,1,0,0,0,0,0,0,0,0
32,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[6],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[],17,43,1021,217.0,220.0,92,2,0,0,20,0,0,0,0,0
33,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[6]/div[3],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[]/div[],18,43,1080,137.5,220.0,77,4,0,0,0,0,0,0,0,0
34,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[7],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[],17,43,1238,124.5,220.0,18,2,0,0,20,0,0,0,0,0
35,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[8],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[],17,43,1362,124.5,220.0,18,2,0,0,20,0,0,0,0,0
36,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[9],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[],17,43,1487,196.5,220.0,43,3,0,0,15,0,0,0,0,0
37,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[1]/div/div[2]/div[2]/div[9]/div[3],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div[]/div[]/div[],18,43,1550,118.0,220.0,28,4,0,0,0,0,0,0,0,0
38,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[],13,43,1991,600.0,220.0,3,1,0,0,0,0,10,0,0,0
39,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[2]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div,14,43,1991,600.0,220.0,2,4,0,0,0,0,0,0,0,0
40,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[1]/div/div/div[2]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div,15,73,1991,600.0,160.0,1,2,0,0,0,0,0,0,0,0
41,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[],10,271,165,4131.85009765625,744.0,2274,2,0,8,0,8,0,0,0,0
42,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[],11,279,181,4113.0,728.0,2270,3,0,0,0,0,16,0,0,0
43,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[],12,279,181,154.0,728.0,102,1,0,0,0,0,0,0,0,0
44,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[],12,279,334,3561.0,728.0,2103,1,0,0,0,0,-1,0,-1,0
45,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[],13,279,334,3561.0,728.0,1611,3,0,0,0,0,0,0,0,0
46,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[],14,279,334,3561.0,728.0,1609,2,0,0,0,0,0,0,0,0
47,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div,15,279,334,3561.0,728.0,1608,1,0,0,0,0,0,0,0,0
48,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div,16,279,334,3561.0,728.0,1607,1,0,0,0,0,0,0,0,0
49,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[],17,280,335,209.0,726.0,115,8,0,0,0,0,0,0,16,0
50,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div,18,280,335,209.0,726.0,109,1,0,0,0,0,0,0,0,0
51,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[],19,280,335,209.0,726.0,96,3,0,0,0,0,0,0,0,0
52,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div,20,280,335,209.0,726.0,95,1,0,0,0,0,0,0,0,0
53,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2]/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,280,335,209.0,226.0,5,1,0,0,0,0,0,0,0,0
54,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2]/div/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div,22,280,335,209.0,226.0,4,3,0,0,0,0,0,0,0,0
55,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2]/div/div[1]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div,23,280,335,209.0,226.0,3,2,0,0,0,0,0,0,0,0
56,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,112,335,209.0,726.0,72,1,0,0,0,394.05,0,0,0,-394.05
57,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2]/div/div[2]/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div[],22,506,335,152.0,331.95001220703125,33,2,0,0,0,0,0,0,0,0
58,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2]/div/div[2]/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div[]/div,23,506,335,152.0,331.95001220703125,32,1,14,23,10,23,0,0,0,0
59,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2]/div/div[3],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,838,335,209.0,168.0,15,1,0,0,0,0,0,0,0,0
60,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2]/div/div[3]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div,22,839,335,209.0,167.0,14,3,0,0,0,0,0,0,0,0
61,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2]/div/div[3]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div,23,839,335,209.0,167.0,13,2,12,12,12,12,0,0,0,0
62,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[2]/div/div[2]/div/div[3]/div/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div/div[],24,851,347,139.0,143.0,9,1,0,0,0,0,0,0,0,0
63,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[],17,280,560,209.0,726.0,85,8,0,0,0,0,0,0,16,0
64,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div,18,280,560,209.0,726.0,79,1,0,0,0,0,0,0,0,0
65,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[],19,280,560,209.0,726.0,66,3,0,0,0,0,0,0,0,0
66,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div,20,280,560,209.0,726.0,65,1,0,0,0,0,0,0,0,0
67,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2]/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,280,560,209.0,226.0,5,1,0,0,0,0,0,0,0,0
68,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2]/div/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div,22,280,560,209.0,226.0,4,3,0,0,0,0,0,0,0,0
69,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2]/div/div[1]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div,23,280,560,209.0,226.0,3,2,0,0,0,0,0,0,0,0
70,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,112,560,209.0,726.0,43,1,0,0,0,394.05,0,0,0,-394.05
71,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2]/div/div[2]/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div[],22,506,560,152.0,331.95001220703125,33,2,0,0,0,0,0,0,0,0
72,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2]/div/div[2]/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div[]/div,23,506,560,152.0,331.95001220703125,32,1,14,23,10,23,0,0,0,0
73,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2]/div/div[3],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,838,560,209.0,168.0,14,1,0,0,0,0,0,0,0,0
74,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2]/div/div[3]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div,22,839,560,209.0,167.0,13,3,0,0,0,0,0,0,0,0
75,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2]/div/div[3]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div,23,839,560,209.0,167.0,12,2,12,12,12,12,0,0,0,0
76,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[4]/div/div[2]/div/div[3]/div/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div/div[],24,851,572,139.0,143.0,8,1,0,0,0,0,0,0,0,0
77,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[6],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[],17,280,785,209.0,726.0,73,8,0,0,0,0,0,0,16,0
78,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[6]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div,18,280,785,209.0,726.0,67,1,0,0,0,0,0,0,0,0
79,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[6]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[],19,280,785,209.0,726.0,54,3,0,0,0,0,0,0,0,0
80,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[6]/div/div[2]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div,20,280,785,209.0,726.0,53,1,0,0,0,0,0,0,0,0
81,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[6]/div/div[2]/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,280,785,209.0,226.0,5,1,0,0,0,0,0,0,0,0
82,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[6]/div/div[2]/div/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div,22,280,785,209.0,226.0,4,3,0,0,0,0,0,0,0,0
83,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[6]/div/div[2]/div/div[1]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div,23,280,785,209.0,226.0,3,2,0,0,0,0,0,0,0,0
84,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[6]/div/div[2]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,112,785,209.0,726.0,30,1,0,0,0,394.05,0,0,0,-394.05
85,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[6]/div/div[2]/div/div[2]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div,22,506,785,152.0,331.95001220703125,29,2,0,0,0,0,0,0,0,0
